product_id,quantity,wholesale_cost,sale_price,supplier_id
7NXGM5K0H3KV,2713,136.79,176.19,DYCUYQFX
18DD5OAJUKKV,6463,452.82,813.26,IJVMFHCR
4D1TXS0X7HNQ,6044,395.42,554.38,TPDPNKYI
6KDQJBUTZL3F,3282,416.91,590.34,QWGCKSEE
AVR88ZA514C1,3303,436.09,773.19,XDHMUWBY
AGOTA2KV9ZMA,3893,391.44,486.95,LOUEWGQU
6IJ4H608AWSA,1323,95.97,179.27,SZBXULKZ
TAJTVFSXBRMN,1198,118.45,173.41,CSIUUMRG
GIDWUI0YTAEA,4742,383.54,436.85,BUSRIFIK
7LYF2YNVW634,3397,382.22,468.22,SZBXULKZ
3UZWLVI6FZVM,4454,396.75,608.22,BLKYVHGK
MM12BZVKM5ZW,5087,412.84,566,ZQOTKOPT
P5ZJHG1SC9DT,1892,122.52,143.35,ZQOTKOPT
0VXEMS94P0OP,4704,379.61,575.49,TATYTRUX
HSO9XC3CEETM,1661,111.27,155.89,TATYTRUX
DT8QMXUF5QVW,2548,149.02,260.79,SZBXULKZ
T8HHBJDP71TM,547,49.48,69.42,EQVSQOIN
KCCXECN5TNHD,3529,420.99,755.26,IWFWEGMW
AYH8ULBKU1E1,5021,378.3,564.8,KWZHPPSI
4TLDY2DO55Y8,5261,346.27,525.98,QHJAWQKY
QM67XHC1KPSL,4322,398.08,444.26,SZBXULKZ
6TJEV2924HVY,5363,407.45,695.11,LOUEWGQU
68E94EKD0QXU,715,36.21,44.61,ZWKVZAXK
YLJROE307CU4,1029,38.22,50.91,WXNJOFOQ
B5YV4UHXJLBX,653,37.71,49.32,ZJPGZTLM
SXSP364P6VWX,5582,404.76,588.93,ASCYDYTE
6LDWFTGNONMU,3803,427.83,625.92,KWZHPPSI
UJS72EFQMUGW,6337,390.12,595.71,ZLTFWIEM
J3ICB5IWXN6P,1313,108.91,176.43,BUSRIFIK
K8ZYADV9M24S,4955,398.08,684.3,ZQOTKOPT
WIFLV554BU0W,5211,445.82,820.75,KWZHPPSI
S50CCW6B4R2I,4374,387.48,683.51,GWCRWNND
M25REGSCPGVD,6572,410.14,742.76,ZCDYQWKI
9NPM2LBKYI9K,4493,396.75,632.82,LOUEWGQU
ZSDBSEVTA9YK,5524,423.72,630.07,LOUEWGQU
RMBF3223EW8E,272,9.09,12.83,SBURCVZQ
4BGJJ7N7MMUF,998,39.75,55.01,ZWKVZAXK
SEFTJPK9OXX9,1142,127.48,177.83,MYRCTODR
G87663O1Z18V,3178,418.27,596.45,IWFWEGMW
50T7AWI3PYQZ,5131,402.08,736.61,LOUEWGQU
0LMXO7YQTAI5,1667,119.26,145.02,HZELUZRY
ENT2A5RJQT22,5988,407.45,760.71,TPDPNKYI
UQKNRNSQFR5Y,5244,414.2,742.66,RUEYGNJW
39APXK97WRCK,3637,391.44,721.82,HZELUZRY
RC4JCR080PSF,2247,143.72,167,RUEYGNJW
CKWBBSMEUW4Q,5661,411.49,555.51,QJENHIIM
K03MZB47RWH9,3215,437.48,698.22,MHPSLALJ
2NSV32DF4APM,1669,118.45,160.03,ASCYDYTE
8HPXAF3L2KN8,1652,134.22,224.55,LLYNIFGP
8ZB2S7Y7C61O,5547,414.2,722.78,WXNJOFOQ
SK60ZKLLBX9N,6108,458.45,749.11,MHPSLALJ
MZZ1C248GUQ6,5048,348.79,423.43,UVRADZDE
RL3O5Y8ROTHV,2713,130.84,185.4,IWFWEGMW
VLWS9480FEHI,6160,392.76,685.76,TATYTRUX
NZURE8JBPMN7,3105,469.81,684.04,WXNJOFOQ
QEI04UM69LH9,1933,112.85,209.9,RUEYGNJW
3DNUOKOH3AL2,2065,146.36,229.2,IXWQZJJQ
WUWY32259C9U,3735,358.94,442.93,BLKYVHGK
BO8TQKN1E0GI,405,41.84,63.51,ZJPGZTLM
SCY2WS1ZLN44,6349,390.12,672.57,UKVXLLYL
8TFFE8R0KXMH,1601,111.27,191.05,QHJAWQKY
X59BJQT6ITSF,5301,396.75,505.86,VULJMYZU
7PBL2GJZP12R,3197,412.84,732.79,RUEYGNJW
NK3UVBLX851Y,3160,388.8,586.31,SZBXULKZ
EFVR0ZRWGUPD,3652,408.79,768.53,ZLTFWIEM
D8PHXIIA1AZJ,6084,406.1,518.59,IWFWEGMW
LKJNFAMM2EW9,5758,402.08,655.79,TPDPNKYI
01TI2ISKH52T,5785,388.8,575.04,HUUDFQKQ
LKXZQKGGW7QV,3668,440.25,605.78,GWCRWNND
2UCO8QRWPRKU,6130,437.48,819.4,IXWQZJJQ
GH2C8UM1I22D,6549,425.09,536.89,XDHMUWBY
ZMNUMG8S1WTZ,5607,399.41,523.63,CSIUUMRG
GCSVQDQ0D0ZI,659,34.73,58.17,CSIUUMRG
NQU8Y480TPPW,5025,418.27,681.78,BLKYVHGK
68VCKZ9Y4JX7,6342,407.45,706.93,VULJMYZU
X4LZSI7199YL,952,46.69,64.53,ZCDYQWKI
IQLOE7PRLPUO,1028,31.86,48.94,ZJPGZTLM
GLVO9WZIAVI0,281,11.45,17.7,EIUMBEPJ
AZPES45VCYH2,1683,126.65,164.64,ZLTFWIEM
9BNYWOH4Y7YX,6248,396.75,461.82,MHPSLALJ
WMI5F2B3UO63,3828,440.25,510.25,XDHMUWBY
ILM0O8LIUSHF,377,16.11,20.31,XDHMUWBY
NNYHUWMJIXM9,734,45.05,57.39,ZLTFWIEM
SLI7ZRBEX09C,4421,327.62,395.44,QJENHIIM
H63VOXG0SPI8,510,50.04,66.35,RUEYGNJW
MJKRNBA2G09F,701,40.27,63.99,SSLDGFIO
7XNJ5G293K6G,4347,373.1,483.16,TPDPNKYI
3T8ZFPNAAMVW,1453,95.97,113.92,ZCDYQWKI
TYUP5XF6JD8F,2322,120.89,209.02,QJENHIIM
8XEY5AHT5T57,3641,410.14,660.33,WXNJOFOQ
OIC1RVL21TUF,4575,438.86,507.76,ASCYDYTE
J144V6LT2SHK,2231,109.69,141.5,UKVXLLYL
XP3IL9I7KZ5F,3158,433.33,533.43,TATYTRUX
3TUWNBCQRNCS,4645,395.42,557.54,WXNJOFOQ
40FYNOPYWVG5,6603,437.48,608.53,VULJMYZU
KHOINUH4XTJD,3120,425.09,740.51,SZBXULKZ
EV3NRED8KH4F,369,19.82,35.74,JDZBSSBD
2XGADL81VY3K,5729,399.41,524.43,ATCDUVFW
J22LXY8KW5G4,3616,402.08,552.06,MYRCTODR
0UDIV4Z9914Y,363,13.37,25.22,QWGCKSEE
E9TIDC14QL3N,2325,116.84,180.17,CSIUUMRG
HQRHEUWPJVR2,5733,400.75,588.7,QWGCKSEE
S3OJCEHAR70V,5677,395.42,550.03,CSIUUMRG
8PXBYHJ7YRIV,5080,408.79,462.34,UKVXLLYL
GAY1CLG6UVQ9,5453,427.83,732.02,HWPQDXDV
NPWJBVB24FSU,5330,390.12,617.95,ZLTFWIEM
4HLU3CCPSVSP,4089,384.85,429.49,BLKYVHGK
WKK79NT698VX,4463,418.27,590.18,ZCDYQWKI
5GC19QGC8ALI,2407,120.07,133.04,HUUDFQKQ
1ZCQOHV9W0A9,4841,419.63,561.88,ZJPGZTLM
ZI0KRVIY7TG8,6292,415.55,469.99,JSTUHPFO
L1D6L8XUCSGM,6000,391.44,484.21,NWQKMQNZ
GYIV74D2X6WZ,1448,117.64,203.05,HUUDFQKQ
CX4MF6TX75DB,4069,371.8,619.42,IJVMFHCR
2X9MO2NDTBMO,2087,122.52,162.34,QJENHIIM
LEKS486SFQSQ,897,49.48,76.64,IWFWEGMW
B9EAN9WZ45SB,1963,125.82,177.91,EIUMBEPJ
H4XLLZHLA04T,4348,410.14,778.86,ATCDUVFW
W3QI8WZ2VGEB,877,37.71,65.05,TATYTRUX
F6SE3R2ZMWA2,5312,411.49,641.51,GWCRWNND
H5865QD4X36F,3153,400.75,643.2,BLKYVHGK
3MV9T65830HE,3105,333.79,586.8,HUUDFQKQ
F1WXQV53Y4TF,4559,399.41,589.53,MYRCTODR
F6P8K5PYRIIU,4489,400.75,459.26,MHPSLALJ
V3ASYRREM0DF,1736,139.37,220.76,PXEQJNYI
4YEISNZ1T82V,2834,120.07,187.07,HZELUZRY
C8XAHSM30O79,4369,501.61,853.74,WXNJOFOQ
V3QTNSGH97X1,646,45.05,80.01,UKVXLLYL
6I1BJ5MH3S1Z,1598,163.52,233.83,TPDPNKYI
TJFWJ16ZSB21,1631,118.45,132.55,BLKYVHGK
OO4X62K94YLR,6443,479.83,830.11,VULJMYZU
AB1BXDHTJD0B,5739,383.54,643.2,TATYTRUX
Z4CUM1W6FMPN,619,38.73,63.28,ASCYDYTE
6EKLPPNGS6T2,1667,122.52,173.24,HWPQDXDV
YMRJETMHKTEU,2686,110.48,196.65,KWZHPPSI
67POGMY9H3OF,678,42.37,68.17,IWFWEGMW
S01TWGEPVTY7,5143,367.93,435.26,SNQXWKEN
BQXR17AIR3CV,2185,117.64,206.58,DYCUYQFX
E0HMXCGMFE0I,4618,445.82,821.65,BLKYVHGK
NGSVVLYPZTYH,1666,135.08,227.34,GWCRWNND
1S9A20WY8XCW,3046,431.95,733.02,QJENHIIM
4T4K3CS7ZH4J,2665,128.32,182.6,IJVMFHCR
KF55SQN6SH24,2066,112.85,192.07,LOUEWGQU
NJJZCZ5TRN4L,3118,464.12,825.21,IXWQZJJQ
918KJ42QFX1X,5413,402.08,692.38,MHPSLALJ
WWXCG8TK8HFC,1319,122.52,208.16,SSLDGFIO
AWJR6CHR73PS,5075,419.63,639.52,GWCRWNND
LK6YEHY71QJT,2803,118.45,145.34,SZBXULKZ
SJGY9MDJ4RLM,1882,120.07,162.81,JDZBSSBD
Z1BY4SWVFLHM,2250,127.48,173.88,HUUDFQKQ
I8I0SJ1BQ7KU,2808,122.52,166.5,QHJAWQKY
3UV55T66769A,1176,126.65,232.66,HWPQDXDV
RX0AQFF0FOQ1,4795,351.32,450.39,MYRCTODR
S9FAHLKF8W3G,4084,437.48,719.22,ZQOTKOPT
W1Q6B4OM44LC,2721,128.32,143.21,QJENHIIM
MW4QJF5FUCDY,3814,443.03,646.82,BLKYVHGK
4J2U44E832PN,5697,416.91,719.59,BLKYVHGK
1OX9GM07WPCP,1757,100.46,151.19,WXRIAWXC
R4F0CWBALTO3,6307,448.62,566.61,PXEQJNYI
KMKFDELLVVWJ,6273,352.59,559.91,LOUEWGQU
I6S6V3D2YYM5,4970,431.95,568.45,ASCYDYTE
9SIGS8EJ4NPY,1058,33.28,44.16,ZLTFWIEM
QT8W88LW9L46,6391,400.75,586.7,ZQOTKOPT
WWEJVIM3RVC6,2465,120.07,148.53,DYCUYQFX
YK8G5TLTRPSU,6142,357.67,483.57,IWFWEGMW
LY3X0V5PH254,2876,135.93,201.45,JSTUHPFO
DTRQ05KWU8E9,4090,337.51,495.13,QHJAWQKY
BTKO7Y13RKY4,5586,406.1,573.01,MYRCTODR
CSK6INVRHYLG,3195,425.09,538.16,ZQOTKOPT
8UOZ85M6VB6N,5071,414.2,690.47,HWPQDXDV
IGBI8GCLV9DL,5368,384.85,731.22,TPDPNKYI
2S211KP0BNSX,5267,427.83,657.15,DYCUYQFX
IL5XIU2B24MJ,3115,358.94,656.5,CSIUUMRG
APCGL9B30RBP,2298,121.7,200.8,QJENHIIM
AUSE4QC4BB1P,5108,395.42,509.7,SNQXWKEN
U4WLWAL2SA5H,1709,92.29,150.06,IWFWEGMW
DBLPHJO2JNK4,3252,440.25,594.34,ZLTFWIEM
XK1XX1NF3W2Z,3907,408.79,775.88,ZJPGZTLM
YS5RYZCAXHJA,2162,95.23,127.61,EIUMBEPJ
6NKU3O43Z1X2,2452,142.85,248.42,QJENHIIM
TVGJCFWLQS2M,4546,387.48,585.48,MYRCTODR
EVXV2Q6LDXE8,5811,398.08,524.67,ZQOTKOPT
P16GKAVN7X5B,5701,402.08,657.4,LOUEWGQU
91Y0IMZ2NPY6,65,4.63,8.5,TPDPNKYI
5FLJR3KCFJSJ,4086,429.2,509.46,LOUEWGQU
GPC4BI4PPM5C,3106,322.71,440.5,EIUMBEPJ
TXAWNPAET7JK,4615,380.92,617.09,DYCUYQFX
NDTH796JD18A,4538,400.75,715.34,LLYNIFGP
BEG4VLCQ3P7U,1273,112.05,166.39,MYRCTODR
PFRUADXCVGEY,4736,313,519.58,NWQKMQNZ
F8XRFR2UVI27,4310,399.41,722.53,SBURCVZQ
FSRW5Z2ODWC8,1194,127.48,177.83,XDHMUWBY
ZXFMJQ70FRJU,6023,384.85,538.41,PXEQJNYI
DXMFP5CEQP2I,4917,356.4,602.67,IWFWEGMW
JTCWSB55ZRCX,3838,380.92,652.9,XDKQBNHX
RQXJ07CEYW69,1869,135.93,182.28,CSIUUMRG
JR8VP1UK20L8,2973,108.13,173.87,ASCYDYTE
FEYVHOVBCY22,6613,369.22,475.92,HUUDFQKQ
QTG848X9R1KC,1761,118.45,190.47,KWZHPPSI
66X7LR6RZWXY,6379,430.58,598.94,PXEQJNYI
JBOAVRLQT3B8,3681,391.44,580.51,SBURCVZQ
0TD3RAQIMQWR,105,5.75,8.14,XDKQBNHX
K89RBID0KZL8,3274,494.31,548.68,IJVMFHCR
F53QF71CS5X2,1743,138.51,244.75,ZJPGZTLM
ZYSFO95GE3DL,2338,134.22,240.39,EQVSQOIN
L8WB5K4Z5X1J,2837,132.53,210.99,BLKYVHGK
NUKK1XX19BDF,4740,391.44,640,QJENHIIM
VCBJ381APKGY,3629,406.1,700.52,WXRIAWXC
2YLETBVMKOZ6,4890,399.41,583.14,ATCDUVFW
7WVKLLXDWN07,4701,343.76,532.14,ZCDYQWKI
DH324P2VR0V7,993,41.84,58.2,WXRIAWXC
FAPF3QWD9ASZ,4654,444.43,779.97,EIUMBEPJ
KCO4KTU8SUNS,4469,369.22,590.01,ZLTFWIEM
N9CQ4TH2SLFH,1829,112.05,137.49,NWQKMQNZ
HMFJ7A9O19FE,1349,113.64,212.39,ATCDUVFW
79JZF3F4U39C,1846,118.45,218.42,IXWQZJJQ
XSAR427EVQMJ,2990,378.3,536.43,ZCDYQWKI
PCHA8U1AETKW,5536,369.22,650.93,GWCRWNND
J0DYOH3T0IH8,5575,437.48,808.03,IWFWEGMW
5472T7QDJ8TA,4692,426.46,733.08,SBURCVZQ
840ML5WT9ABD,158,11.14,20.15,WXNJOFOQ
PFDAAECDNHBE,2780,107.35,129.79,ZLTFWIEM
FAT8J1A47SOA,6478,402.08,533.56,KWZHPPSI
HBGFGN6S238D,1647,119.26,178.53,LOUEWGQU
3Q92Z6STPVIZ,1169,112.85,149.64,JDZBSSBD
9SNL5H3X6TGM,3951,374.4,448.91,EQVSQOIN
8XOURZ4IIC7K,4776,434.71,802.04,ZWKVZAXK
RXLV9XCAFQJX,6491,404.76,463.05,BUSRIFIK
HHRHRPTHJDL7,484,43.97,78.31,LLYNIFGP
H2P5S1S3ZGT7,2862,113.64,197.73,XDKQBNHX
3DYFY4SU14G1,1136,125.82,228.49,KWZHPPSI
8OFOMEXW7NH8,5728,434.71,734.23,ZWKVZAXK
BATLDD0ZULI4,4243,360.22,532.04,IWFWEGMW
ODFMBKQVSJ26,4115,388.8,438.57,WXNJOFOQ
442I84EIMCIK,2151,117.64,171.17,SBURCVZQ
XCTRIMGD6VZ7,2757,130.84,164.6,HWPQDXDV
MCR3KPN0T2B7,5648,406.1,686.72,UVRADZDE
Q9QT8C98P0C4,1192,159.84,219.46,EIUMBEPJ
G26Y7CLUJ1VL,4299,403.42,662.82,EIUMBEPJ
7SMK2OH9YAM5,5945,427.83,752.55,ZQOTKOPT
N5V1NYUL2SP0,5923,351.32,555.79,BLKYVHGK
59I9V3YYO38U,4496,415.55,536.89,HUUDFQKQ
OSR3VEEG21Z3,2633,111.27,157.11,SNQXWKEN
ERPH1WHDU643,4817,443.03,771.76,NWQKMQNZ
P3HS4H1PUKVU,1708,103.5,178.23,WXNJOFOQ
VBAIOE9AX999,2084,129.16,216.08,XDHMUWBY
W5E299EYX60Z,603,30.92,36.39,UVRADZDE
WBHQ7BXZQG6U,6479,411.49,562.51,SBURCVZQ
8NSKULI0DW3D,1345,120.89,200.92,KWZHPPSI
WHDSOSAJOVS6,3718,441.64,762.71,RUEYGNJW
2OQQJZU08SBQ,3308,429.2,606.03,SNQXWKEN
BGTA54ZOB4S3,2339,133.37,206.86,SZBXULKZ
YKZ11KHFSN6H,2500,108.13,200.26,JDZBSSBD
8XDR577BDRPV,5651,345.02,471.64,KWZHPPSI
JOKT3UYXQ5H1,6227,437.48,829.46,XDHMUWBY
SDIYN1R3IKAT,5861,438.86,718.85,KWZHPPSI
8Y67T1JJLYSF,5357,433.33,753.56,QJENHIIM
QVCO8YFYOZ4I,1492,117.64,162.34,HWPQDXDV
2P8HSR96V1H0,940,40.27,68.3,HWPQDXDV
MKL544JY8MTJ,6582,422.35,507.66,EQVSQOIN
6NHO08OEHGRR,4362,379.61,566.76,HZELUZRY
7QMVHZELYUME,6161,437.48,610.72,IXWQZJJQ
F8ERYU7PE0J0,3520,452.82,803.3,ASCYDYTE
FXK1KMXDXVJC,3022,386.16,637.16,HZELUZRY
5404SLASG120,6332,388.8,478.61,ATCDUVFW
YEBZV1K8FYFE,1252,124.99,167.99,ZQOTKOPT
K1H1SGQKBXH4,361,16.46,18.35,HZELUZRY
PDA9AGCHG8BQ,6003,396.75,648.69,TATYTRUX
XTSUNAXFVKF7,4233,414.2,471.36,QWGCKSEE
696SDEMYBMRQ,2080,138.51,177.71,LOUEWGQU
WAV19TVR65E8,3939,395.42,592.34,MHPSLALJ
36RLHSDZH8WI,351,14.03,21.2,TATYTRUX
NM3PFVSSDHCE,3250,358.94,664.76,UVRADZDE
XVXO0SVWNLUU,1823,120.07,217.09,TATYTRUX
V271S7MKYGIN,3857,450.02,538.22,ZCDYQWKI
12SHRH0V36XB,1701,131.68,172.11,SZBXULKZ
BSW0KQZ5XDMB,1406,108.91,132.33,ZWKVZAXK
PORSWQ7JGJ5S,6440,395.42,569.8,GWCRWNND
XKWSO88CCD3C,1574,111.27,206.18,HUUDFQKQ
10CG44Q51VI9,5103,400.75,726.16,NWQKMQNZ
2DMLB8RQCFUQ,851,39.75,50.48,ZCDYQWKI
OBXY096XHRSX,4761,382.22,627.22,BUSRIFIK
UTZKNMP31RH1,924,43.43,79.43,ASCYDYTE
3253H8PJ30CL,5141,434.71,578.6,SZBXULKZ
541OW2KKJMR2,5054,398.08,699.82,ASCYDYTE
MJV8PUC26VRB,4106,366.64,681.22,ASCYDYTE
VDM8WUXPK9BG,2178,129.99,246.46,NWQKMQNZ
PZ0IOOBWBDW7,4357,430.58,793.13,SNQXWKEN
5H8V21BEF21T,4800,373.1,537.64,MYRCTODR
8U6UJ7QMHQPM,4495,396.75,575.68,UKVXLLYL
OJIH89XMUOA2,2982,380.92,460.53,EIUMBEPJ
EQ5ZPWY8WNTL,4358,411.49,568.27,NWQKMQNZ
L7JHPE94ECZU,2451,108.13,199.07,KWZHPPSI
J34JOOW8CS9B,445,27.73,37.35,SZBXULKZ
E4ZPAZY6YNOS,1574,131.68,156.44,SZBXULKZ
2Q60YKQ5EGG7,5579,412.84,538.76,ZWKVZAXK
IESIG66DHOQ9,4659,444.43,782.64,HWPQDXDV
OVD3GH958NOL,1961,141.98,180.46,MYRCTODR
GYWKTN04BD0S,6140,357.67,638.08,CSIUUMRG
UCUVD3FVKZJ8,899,50.61,86.9,ZQOTKOPT
Q0HOG8H7EPZF,4534,407.45,704.48,GWCRWNND
GBZ29A3WCY81,3174,454.23,847.14,LOUEWGQU
HSQT74O2D5BM,769,32.8,49.3,LOUEWGQU
YWU45AXY91TG,3576,414.2,643.25,JSTUHPFO
I2LJFI804VRI,5692,448.62,734.39,IXWQZJJQ
0GSXIRC3Q9AM,3210,388.8,455.67,LOUEWGQU
XR2CFVN2N982,5036,388.8,605.36,ZLTFWIEM
7IVR84QL5VPC,6408,410.14,712,EQVSQOIN
NQJQWGZZ5LXS,1067,38.73,53.87,IJVMFHCR
NH5FQAH5QVZF,4491,406.1,615.65,TPDPNKYI
QE3I58KZE68U,6190,400.75,742.19,HUUDFQKQ
9LNVAI4C5TC7,5570,394.09,647.88,IJVMFHCR
E90DSNW3WTKU,5280,400.75,661.64,IJVMFHCR
CQDM22GD9F1H,2354,119.26,222.66,QWGCKSEE
U7LXNF2RGR84,3502,383.54,513.94,QJENHIIM
NLR0R82KUKKF,1300,151.69,212.21,WXNJOFOQ
DMPEUIB7FXTD,1877,120.07,176.38,IXWQZJJQ
L5LCE5KMFMYS,3402,407.45,513.39,WXRIAWXC
LSML0VPY1FKL,1067,38.22,52.06,HUUDFQKQ
WENG8BBH5ETN,4268,396.75,707.8,GWCRWNND
M22UDQ6VUXVM,1593,124.99,155.11,SZBXULKZ
EC3AFWZD7WU9,1519,124.99,229.11,NWQKMQNZ
Z3PGA6FML6J3,3118,387.48,563.78,ZCDYQWKI
X9EDEU3G9BMP,10,0.42,0.47,EQVSQOIN
IK0CAB3KZ85T,5897,445.82,563.52,UVRADZDE
J6W7PO812AF1,830,35.71,56.49,ZWKVZAXK
GGGT3SQ2FI3O,4001,382.22,516.38,IXWQZJJQ
GL5BGHQAOPCZ,2268,129.99,231.9,ATCDUVFW
EBYCNO3LA8VV,2534,137.65,256.58,KWZHPPSI
AU1TU6ZIAJCC,781,33.76,50.44,IXWQZJJQ
CFC0BDYI5HCC,6302,423.72,519.06,MHPSLALJ
UKX6C7UNHPVN,3292,373.1,504.06,MYRCTODR
5M0SR0SEC2BT,4650,419.63,734.77,KWZHPPSI
ZC5FJF0BV8N8,3988,387.48,613.77,LLYNIFGP
G4Y4AV9A2FUU,4613,403.42,507.91,TPDPNKYI
9BALXIG53ACF,53,1.77,3.3,IXWQZJJQ
6FS4ECEGYKO0,6068,391.44,743.34,PXEQJNYI
DRR6J6AJ8FZV,5008,407.45,706.93,MHPSLALJ
ZWMF9XI024NU,3658,400.75,514.96,CSIUUMRG
HY39Z6QU1Z2D,1006,34.25,60.76,VULJMYZU
V4KKGKCDZ9Q3,4482,431.95,555.49,SBURCVZQ
DAHTG1GYYC6U,3973,440.25,551.63,QWGCKSEE
5FDRB20XJ7WX,4778,444.43,786.2,PXEQJNYI
2Y32VSS35076,6382,465.54,537.7,IXWQZJJQ
VAGOTY0GNXD2,4169,448.62,850.13,ASCYDYTE
IDSF9CG44RAG,6064,386.16,542.94,SSLDGFIO
IWSQHQKLMXX5,5879,377,457.3,UVRADZDE
34ILE8C7DIAL,3855,422.35,488.66,ZJPGZTLM
SYE0P5S4KGG3,5504,412.84,460.32,RUEYGNJW
TMJU85S2G4RW,1017,44.51,62.85,JSTUHPFO
DJB8PPFAJGSZ,3517,415.55,485.36,BLKYVHGK
YRJFMT45J431,4895,380.92,687.94,HWPQDXDV
PPQVJZYRZBZ0,1263,129.16,191.54,BUSRIFIK
0B1QY6R69KUD,1408,110.48,206.6,EIUMBEPJ
6FMAQIN37S6H,353,13.04,22.52,ZQOTKOPT
VYC5XS1XUOJB,1273,133.37,244.33,JDZBSSBD
DLQJVODPHOZ1,3080,386.16,424.78,RUEYGNJW
M7ZZB2D4GADQ,4959,418.27,742.43,ZCDYQWKI
VIKQXRL63TCK,983,35.22,42.9,HZELUZRY
WX65QPWJENNO,798,31.86,60.18,NWQKMQNZ
BXV1NZTSFVFF,614,51.18,74.93,HUUDFQKQ
KC48S8WVH89E,6112,327.62,501.91,MYRCTODR
7TKU0KZU9OKN,5881,429.2,705.18,SBURCVZQ
6CYGNXI3RR4F,1232,108.91,123.18,HUUDFQKQ
LMWFK62RC7CC,5639,422.35,716.31,SZBXULKZ
KH9ZQJ7SWRAD,5570,362.78,652.64,QHJAWQKY
WNS2G25NKSDA,2565,128.32,156.04,UKVXLLYL
D33JFLGHWAMC,4958,396.75,619.72,SBURCVZQ
XF233GPQ2IU7,6325,404.76,460.62,UVRADZDE
IPNIJWTV96P0,1391,114.44,129.55,KWZHPPSI
34Y3VIKT4QIN,5323,353.85,591.99,SSLDGFIO
5J2503M5T0F0,4622,448.62,525.78,GWCRWNND
95PNLBEIZYL9,6062,445.82,805.15,ASCYDYTE
XY8NEH3GKXLG,2072,119.26,196.06,HZELUZRY
ZPWSKS2CK9HI,4329,414.2,595.62,SZBXULKZ
GNXOCRDA9UKA,1004,39.75,64.55,MYRCTODR
NPB7SX17JE2V,4641,408.79,713.75,EQVSQOIN
5JI04A1R1A9J,5892,425.09,677.17,XDHMUWBY
FGWM0OC82KXE,3497,370.51,689.52,EIUMBEPJ
EEMM4V1BUKBC,5005,419.63,723.44,PXEQJNYI
ZRP76DD9HI2C,4890,386.16,586.19,TPDPNKYI
PN93HXVQ6Z2A,1388,117.64,209.99,ZLTFWIEM
Q3LGAEK8GRT6,5086,422.35,579.89,QJENHIIM
HRD3UEED5RS9,2751,119.26,139.77,NWQKMQNZ
JIZJV33J405M,1170,148.13,227.08,XDHMUWBY
8NHAWQM0971Q,1747,114.44,183.22,ASCYDYTE
2JCSW03SOMDO,193,14.03,21.23,BLKYVHGK
1JAOIJRSEBUB,1647,105.8,126.33,DYCUYQFX
BYHJLLIWZ5CM,1079,46.14,83.97,IJVMFHCR
G8ANOA6LQUF6,3290,468.38,718.03,QWGCKSEE
AZ8ILU4E99TO,132,2.89,3.49,MHPSLALJ
O78SJ63B4ZIE,4464,411.49,473.62,HWPQDXDV
GKKVQFD19FEU,4064,395.42,728.76,PXEQJNYI
UZXUHW5YOUJI,2071,116.04,134.14,QHJAWQKY
8IKXHGBLBBJI,4497,484.16,554.85,SZBXULKZ
SD3D0S2MVZL0,2743,110.48,164.39,MYRCTODR
I8MK3MAGZ0SP,4562,374.4,620.01,ZLTFWIEM
HL11C1LISD4T,4047,430.58,756.96,CSIUUMRG
R1OXW4K9Z93R,5676,423.72,668.63,WXNJOFOQ
B918HLW7B1KH,207,9.37,16.15,EQVSQOIN
TPTBZHBO0HLG,2380,133.37,228.46,DYCUYQFX
HPU0HQ1GQI2N,1191,142.85,258.42,UKVXLLYL
AEQKH5I1AH06,4623,390.12,582.45,XDHMUWBY
UTV2G1F4TXDR,4849,360.22,503.59,LLYNIFGP
O18A5ZKGPJP7,3736,416.91,466.52,IJVMFHCR
2CZ9AYZ8T0ZC,2407,131.68,195.94,PXEQJNYI
HADSM3ZJ02VT,2433,129.99,168.08,PXEQJNYI
6RHNG93KZXO7,4927,406.1,642.86,HUUDFQKQ
783WW1HXJ7LS,4549,378.3,619.66,ZQOTKOPT
LCJI3AFHM7IM,6341,371.8,482.6,ATCDUVFW
UQKDJP6IJU1T,4958,373.1,442.87,SSLDGFIO
YWLW3EHOSHR4,1433,115.23,200.73,XDKQBNHX
SJCA8FYSV3G1,5555,402.08,542.81,MYRCTODR
M5DRGZ0VKCI8,1272,127.48,159.86,QWGCKSEE
1E9YCI489KF7,3866,410.14,572.56,SBURCVZQ
SHPYGKJVHCCW,2493,135.93,214.36,IJVMFHCR
ALRYK4WT7Y1A,3824,412.84,732.79,RUEYGNJW
T5SUGRQTNW3F,3627,375.7,661.61,HWPQDXDV
4GBV4889P6WH,2896,119.26,140.85,JSTUHPFO
AD6LXDSM5CBB,5725,390.12,587.13,ATCDUVFW
22XZ655NIQAS,64,3.24,4.6,ZJPGZTLM
2PRY8UHCOYWF,5234,416.91,739.6,PXEQJNYI
TGJ219CASC7P,2417,136.79,160.73,SBURCVZQ
8ZL723Q8Q76Y,31,2.07,2.7,SZBXULKZ
YMFJBE2OEIQS,1529,114.44,189.28,MHPSLALJ
9FGW1KV84SML,4562,485.6,864.37,SNQXWKEN
R3RXPZ33DHDO,1460,132.53,242.93,HWPQDXDV
I1JO9J9O0XWQ,2565,148.13,171.98,SZBXULKZ
ID7BEMTP57PU,3431,392.76,667.69,LLYNIFGP
0JFBXRFEMSRQ,312,8.54,11.69,IWFWEGMW
